299788831.766929	266010793.776557
298153046.645393	267727750.439812
296506397.009683	269435066.723796
294848935.913284	271132674.812335
293180716.827007	272820507.126221
291501793.638690	274498496.325669
289812220.652884	276166575.312799
288112052.590535	277824677.234116
286401344.588645	279472735.483015
284680152.199922	281110683.702287
282948531.392423	282738455.786644
281206538.549174	284355985.885255
279454230.467784	285963208.404290
277691664.360038	287560058.009479
275918897.851489	289146469.628683
274135988.981018	290722378.454477
272342996.200394	292287719.946741
270539978.373813	293842429.835269
268726994.777421	295386444.122381
266904105.098827	296919699.085560
265071369.436595	298442131.280084
263228848.299724	299953677.541685
261376602.607111	301454274.989207
259514693.686997	302943861.027286
257643183.276398	304422373.349034
255762133.520520	305889749.938736
253871606.972152	307345929.074562
251971666.591052	308790849.331286
250062375.743307	310224449.583016
248143798.200674	311646669.005939
246215998.139916	313057447.081076
244279040.142104	314456723.597041
242332989.191910	315844438.652824
240377910.676884	317220532.660572
238413870.386699	318584946.348387
236440934.512396	319937620.763135
234459169.645590	321278497.273265
232468642.777674	322607517.571634
230469421.298989	323924623.678349
228461572.997984	325229757.943615
226445166.060351	326522863.050596
224420269.068142	327803882.018281
222386950.998860	329072758.204366
220345281.224535	330329435.308141
218295329.510778	331573857.373391
216237166.015812	332805968.791301
214170861.289475	334025714.303376
212096486.272217	335233039.004366
210014112.294058	336427888.345204
207923811.073533	337610208.135949
205825654.716611	338779944.548740
203719715.715592	339937044.120759
201606066.947982	341081453.757201
199484781.675341	342213120.734256
197355933.542108	343331992.702093
195219596.574407	344438017.687858
193075845.178823	345531144.098675
190924754.141153	346611320.724662
188766398.625139	347678496.741944
186600854.171170	348732621.715685
184428196.694958	349773645.603116
182248502.486193	350801518.756579
180061848.207171	351816191.926574
177868310.891392	352817616.264809
175667967.942138	353805743.327265
173460897.131020	354780525.077261
171247176.596497	355741913.888524
169026884.842376	356689862.548272
166800100.736274	357624324.260291
164566903.508060	358545252.648031
162327372.748269	359452601.757695
160081588.406480	360346326.061344
157829630.789679	361226380.459992
155571580.560583	362092720.286723
153307518.735937	362945301.309799
151037526.684789	363784079.735775
148761686.126722	364609012.212624
146480079.130076	365420055.832854
144192788.110121	366217168.136641
141899895.827212	367000307.114952
139601485.384911	367769431.212682
137297640.228076	368524499.331787
134988444.140926	369265470.834418
132673981.245066	369992305.546063
130354335.997490	370704963.758684
128029593.188545	371403406.233858
125699837.939872	372087594.205921
123365155.702304	372757489.385106
121025632.253748	373413053.960692
118681353.697015	374054250.604140
116332406.457639	374681042.472239
113978877.281644	375293393.210247
111620853.233294	375891266.955031
109258421.692798	376474628.338208
106891670.353992	377043442.489279
104520687.221980	377597675.038769
102145560.610745	378137292.121357
99766379.140725	378662260.379007
97383231.736360	379172546.964097
94996207.623595	379668119.542542
92605396.327358	380148946.296916
90210887.669001	380614995.929566
87812771.763704	381066237.665724
85411139.017846	381502641.256616
83006080.126341	381924176.982560
80597686.069940	382330815.656066
78186048.112496	382722528.624923
75771257.798195	383099287.775284
73353406.948748	383461065.534741
70932587.660552	383807834.875396
68508892.301816	384139569.316924
66082413.509642	384456242.929622
63653244.187082	384757830.337459
61221477.500147	385044306.721110
58787206.874791	385315647.820983
56350525.993850	385571829.940239
53911528.793947	385812829.947794
51470309.462362	386038625.281321
49026962.433862	386249193.950232
46581582.387498	386444514.538652
44134264.243361	386624566.208384
41685103.159300	386789328.701853
39234194.527613	386938782.345051
36781633.971684	387072908.050451
34327517.342599	387191687.319923
31871940.715712	387295102.247627
29415000.387180	387383135.522895
26956792.870460	387455770.433094
24497414.892768	387512990.866478
22036963.391497	387554781.315018
19575535.510602	387581126.877225
17113228.596943	387592013.260942
14650140.196595	387587426.786133
12186368.051116	387567354.387641
9722010.093777	387531783.617937
7257164.445760	387480702.649845
4791929.412309	387414100.279247
2326403.478850	387331965.927770
-139314.692929	387234289.645451
-2605126.269034	387121062.113384
-5070932.247165	386992274.646336
-7536633.460746	386847919.195354
-10002130.582997	386687988.350339
-12467324.131045	386512475.342599
-14932114.470067	386321374.047381
-17396401.817479	386114678.986378
-19860086.247153	385892385.330206
-22323067.693682	385654488.900861
-24785245.956673	385400986.174151
-27246520.705080	385131874.282095
-29706791.481582	384847151.015301
-32165957.706984	384546814.825310
-34623918.684669	384230864.826924
-37080573.605077	383899300.800489
-39535821.550225	383552123.194160
-41989561.498267	383189333.126132
-44441692.328079	382810932.386844
-46892112.823896	382416923.441147
-49340721.679974	382007309.430442
-51787417.505290	381582094.174790
-54232098.828284	381141282.174985
-56674664.101625	380684878.614594
-59115011.707026	380212889.361964
-61553039.960088	379725320.972197
-63988647.115172	379222180.689088
-66421731.370321	378703476.447024
-68852190.872206	378169216.872854
-71279923.721106	377619411.287717
-73704827.975930	377054069.708838
-76126801.659266	376473202.851277
-78545742.762466	375876822.129654
-80961549.250764	375264939.659817
-83374119.068431	374637568.260490
-85783350.143954	373994721.454867
-88189140.395258	373336413.472168
-90591387.734951	372662659.249161
-92989990.075610	371973474.431633
-95384845.335091	371268875.375828
-97775851.441871	370548879.149830
-100162906.340430	369813503.534919
-102545907.996649	369062767.026866
-104924754.403252	368296688.837197
-107299343.585267	367515288.894405
-109669573.605527	366718587.845120
-112035342.570187	365906607.055230
-114396548.634285	365079368.610954
-116753090.007319	364236895.319878
-119104864.958856	363379210.711928
-121451771.824172	362506339.040309
-123793709.009912	361618305.282385
-126130574.999782	360715135.140517
-128462268.360268	359796855.042844
-130788687.746373	358863492.144025
-133109731.907390	357915074.325915
-135425299.692689	356951630.198203
-137735290.057536	355973189.098992
-140039602.068932	354979781.095328
-142338134.911477	353971436.983674
-144630787.893255	352948188.290337
-146917460.451741	351910067.271830
-149198052.159732	350857106.915195
-151472462.731298	349789340.938258
-153740592.027751	348706803.789835
-156002340.063637	347609530.649879
-158257607.012747	346497557.429579
-160506293.214142	345370920.771390
-162748299.178209	344229658.049018
-164983525.592714	343073807.367337
-167211873.328895	341903407.562258
-169433243.447552	340718498.200534
-171647537.205165	339519119.579503
-173854656.060020	338305312.726782
-176054501.678354	337077119.399894
-178246975.940512	335834582.085833
-180431980.947117	334577744.000580
-182609419.025251	333306649.088542
-184779192.734650	332021342.021947
-186941204.873910	330721868.200162
-189095358.486703	329408273.748962
-191241556.867999	328080605.519731
-193379703.570304	326738911.088595
-195509702.409901	325383238.755508
-197631457.473099	324013637.543256
-199744873.122490	322630157.196413
-201849854.003213	321232848.180223
-203946305.049221	319821761.679423
-206034131.489551	318396949.597004
-208113238.854605	316958464.552898
-210183532.982426	315506359.882612
-212244920.024977	314040689.635787
-214297306.454431	312561508.574698
-216340599.069445	311068872.172687
-218374705.001451	309562836.612529
-220399531.720933	308043458.784729
-222414987.043710	306510796.285762
-224420979.137212	304964907.416239
-226417416.526756	303405851.179006
-228404208.101814	301833687.277183
-230381263.122280	300248476.112128
-232348491.224725	298650278.781340
-234305802.428656	297039157.076292
-236253107.142752	295415173.480199
-238190316.171108	293778391.165717
-240117340.719455	292128873.992570
-242034092.401382	290466686.505121
-243940483.244539	288791893.929865
-245836425.696828	287104562.172857
-247721832.632588	285404757.817078
-249596617.358761	283692548.119721
-251460693.621042	281968001.009423
-253313975.610018	280231185.083421
-255156377.967290	278482169.604641
-256987815.791574	276721024.498722
-258808204.644786	274947820.350971
-260617460.558112	273162628.403246
-262415500.038051	271365520.550784
-264202240.072442	269556569.338945
-265977598.136468	267735847.959899
-267741492.198638	265903430.249246
-269493840.726744	264059390.682564
-271234562.693796	262203804.371890
-272963577.583928	260336747.062139
-274680805.398282	258458295.127454
-276386166.660865	256568525.567485
-278079582.424371	254667516.003608
-279760974.275982	252755344.675077
-281430264.343139	250832090.435102
-283087375.299274	248897832.746872
-284732230.369522	246952651.679508
-286364753.336389	244996627.903947
-287984868.545399	243029842.688769
-289592500.910694	241052377.895949
-291187575.920607	239064315.976557
-292770019.643197	237065739.966381
-294339758.731749	235056733.481496
-295896720.430230	233037380.713765
-297440832.578712	231007766.426277
-298972023.618755	228967975.948726
-300490222.598749	226918095.172719
-301995359.179209	224858210.547034
-303487363.638040	222788409.072808
-304966166.875744	220708778.298663
-306431700.420600	218619406.315779
-307883896.433780	216520381.752901
-309322687.714440	214411793.771285
-310748007.704744	212293732.059590
-312159790.494858	210166286.828707
-313557970.827887	208029548.806532
-314942484.104761	205883609.232681
-316313266.389083	203728559.853144
-317670254.411909	201564492.914888
-319013385.576493	199391501.160402
-320342597.962970	197209677.822184
-321657830.332992	195019116.617176
-322959022.134302	192819911.741143
-324246113.505264	190612157.862999
-325519045.279330	188395950.119080
-326777758.989453	186171384.107365
-328022196.872446	183938555.881642
-329252301.873281	181697561.945627
-330468017.649327	179448499.247031
-331669288.574536	177191465.171576
-332856059.743563	174926557.536965
-334028276.975829	172653874.586798
-335185886.819521	170373514.984448
-336328836.555535	168085577.806884
-337457074.201345	165790162.538447
-338570548.514827	163487369.064590
-339669208.998002	161177297.665562
-340753005.900721	158860049.010054
-341821890.224294	156535724.148800
-342875813.725034	154204424.508140
-343914728.917757	151866251.883534
-344938589.079195	149521308.433042
-345947348.251356	147169696.670762
-346940961.244810	144811519.460225
-347919383.641908	142446880.007763
-348882571.799930	140075881.855825
-349830482.854165	137698628.876267
-350763074.720921	135315225.263606
-351680306.100466	132925775.528233
-352582136.479893	130530384.489598
-353468526.135921	128129157.269359
-354339436.137615	125722199.284504
-355194828.349040	123309616.240435
-356034665.431841	120891514.124027
-356858910.847750	118467999.196656
-357667528.861015	116039177.987197
-358460484.540761	113605157.285003
-359237743.763272	111166044.132843
-359999273.214201	108721945.819831
-360745040.390705	106272969.874319
-361475013.603500	103819224.056770
-362189161.978846	101360816.352611
-362887455.460451	98897854.965060
-363569864.811302	96430448.307940
-364236361.615421	93958704.998463
-364886918.279534	91482733.850005
-365521508.034677	89002643.864858
-366140104.937714	86518544.226969
-366742683.872782	84030544.294658
-367329220.552656	81538753.593331
-367899691.520036	79043281.808168
-368454074.148762	76544238.776810
-368992346.644939	74041734.482026
-369514488.047994	71535879.044370
-370020478.231649	69026782.714840
-370510297.904818	66514555.867509
-370983928.612423	63999308.992169
-371441352.736130	61481152.686953
-371882553.495015	58960197.650961
-372307514.946136	56436554.676880
-372716221.985040	53910334.643595
-373108660.346185	51381648.508808
-373484816.603280	48850607.301646
-373844678.169553	46317322.115276
-374188233.297936	43781904.099515
-374515471.081171	41244464.453448
-374826381.451838	38705114.418043
-375120955.182306	36163965.268774
-375399183.884602	33621128.308250
-375661060.010204	31076714.858843
-375906576.849756	28530836.255331
-376135728.532705	25983603.837544
-376348510.026853	23435128.943023
-376544917.137846	20885522.899683
-376724946.508569	18334897.018493
-376888595.618476	15783362.586168
-377035862.782834	13231030.857865
-377166747.151900	10678013.049904
-377281248.710007	8124420.332503
-377379368.274590	5570363.822516
-377461107.495122	3015954.576207
-377526468.851982	461303.582025
-377575455.655249	-2093478.246589
-377608072.043410	-4648280.078386
-377624322.982007	-7202991.171466
-377624214.262200	-9757500.880412
-377607752.499260	-12311698.663410
-377574945.130984	-14865474.089333
-377525800.416045	-17418716.844812
-377460327.432260	-19971316.741276
-377378536.074792	-22523163.721964
-377280437.054275	-25074147.868919
-377166041.894872	-27624159.409937
-377035362.932256	-30173088.725509
-376888413.311530	-32720826.355712
-376725206.985064	-35267263.007088
-376545758.710276	-37812289.559474
-376350084.047331	-40355797.072815
-376138199.356781	-42897676.793933
-375910121.797132	-45437820.163268
-375665869.322345	-47976118.821582
-375405460.679270	-50512464.616627
-375128915.405012	-53046749.609779
-374836253.824235	-55578866.082629
-374527497.046397	-58108706.543544
-374202666.962920	-60636163.734185
-373861786.244302	-63161130.635983
-373504878.337154	-65683500.476579
-373131967.461191	-68203166.736224
-372743078.606144	-70720023.154129
-372338237.528619	-73233963.734786
-371917470.748898	-75744882.754232
-371480805.547672	-78252674.766278
-371028269.962720	-80757234.608692
-370559892.785527	-83258457.409334
-370075703.557847	-85756238.592251
-369575732.568202	-88250473.883715
-369060010.848335	-90741059.318228
-368528570.169593	-93227891.244468
-367981443.039269	-95710866.331192
-367418662.696881	-98189881.573091
-366840263.110397	-100664834.296587
-366246278.972414	-103135622.165596
-365636745.696275	-105602143.187224
-365011699.412143	-108064295.717423
-364371176.963022	-110521978.466587
-363715215.900723	-112975090.505106
-363043854.481788	-115423531.268859
-362357131.663361	-117867200.564656
-361655087.099014	-120305998.575628
-360937761.134527	-122739825.866562
-360205194.803614	-125168583.389180
-359457429.823616	-127592172.487370
-358694508.591144	-130010494.902349
-357916474.177671	-132423452.777783
-357123370.325098	-134830948.664844
-356315241.441258	-137232885.527212
-355492132.595401	-139629166.746018
-354654089.513615	-142019696.124736
-353801158.574227	-144404377.894011
-352933386.803158	-146783116.716432
-352050821.869235	-149155817.691245
-351153512.079475	-151522386.359010
-350241506.374327	-153882728.706198
-349314854.322883	-156236751.169729
-348373606.118049	-158584360.641448
-347417812.571686	-160925464.472549
-346447525.109721	-163259970.477928
-345462795.767216	-165587786.940488
-344463677.183420	-167908822.615371
-343450222.596776	-170222986.734145
-342422485.839913	-172530189.008914
-341380521.334596	-174830339.636378
-340324384.086656	-177123349.301831
-339254129.680893	-179409129.183090
-338169814.275950	-181687590.954376
-337071494.599163	-183958646.790121
-335959227.941385	-186222209.368721
-334833072.151792	-188478191.876224
-333693085.632656	-190726508.009957
-332539327.334108	-192967071.982096
-331371856.748871	-195199798.523165
-330190733.906974	-197424602.885481
-328996019.370453	-199641400.846534
-327787774.228022	-201850108.712306
-326566060.089739	-204050643.320525
-325330939.081643	-206242922.043865
-324082473.840386	-208426862.793073
-322820727.507837	-210602384.020044
-321545763.725683	-212769404.720829
-320257646.630012	-214927844.438583
-318956440.845876	-217077623.266451
-317642211.481855	-219218661.850391
-316315024.124598	-221350881.391936
-314974944.833362	-223474203.650898
-313622040.134531	-225588550.948006
-312256377.016135	-227693846.167485
-310878022.922359	-229790012.759572
-309487045.748039	-231876974.742975
-308083513.833157	-233954656.707266
-306667495.957325	-236022983.815219
-305239061.334270	-238081881.805080
-303798279.606308	-240131276.992786
-302345220.838817	-242171096.274114
-300879955.514705	-244201267.126778
-299402554.528882	-246221717.612464
-297913089.182718	-248232376.378801
-296411631.178512	-250233172.661276
-294898252.613955	-252224036.285097
-293373025.976591	-254204897.666979
-291836024.138286	-256175687.816893
-290287320.349696	-258136338.339739
-288726988.234728	-260086781.436972
-287155101.785023	-262026949.908163
-285571735.354422	-263956777.152508
-283976963.653456	-265876197.170277
-282370861.743822	-267785144.564203
-280753505.032881	-269683554.540823
-279124969.268152	-271571362.911752
-277485330.531816	-273448506.094909
-275834665.235229	-275314921.115683
-274173050.113443	-277170545.608046
-272500562.219731	-279015317.815607
-270817278.920128	-280849176.592620
-269123277.887978	-282672061.404924
-267418637.098491	-284483912.330841
-265703434.823316	-286284670.062016
-263977749.625117	-288074275.904203
-262241660.352171	-289852671.777998
-260495246.132972	-291619800.219519
-258738586.370850	-293375604.381038
-256971760.738605	-295120028.031555
-255194849.173153	-296853015.557327
-253407931.870191	-298574511.962338
-251611089.278872	-300284462.868729
-249804402.096499	-301982814.517167
-247987951.263237	-303669513.767170
-246161817.956838	-305344508.097384
-244326083.587384	-307007745.605807
-242480829.792054	-308659175.009968
-240626138.429895	-310298745.647052
-238762091.576630	-311926407.473988
-236888771.519471	-313542111.067478
-235006260.751957	-315145807.623988
-233114641.968813	-316737448.959686
-231213998.060826	-318316987.510342
-229304412.109745	-319884376.331173
-227385967.383200	-321439569.096652
-225458747.329645	-322982520.100266
-223522835.573321	-324513184.254233
-221578315.909239	-326031517.089175
-219625272.298195	-327537474.753749
-217663788.861794	-329031014.014232
-215693949.877513	-330512092.254067
-213715839.773773	-331980667.473364
-211729543.125048	-333436698.288364
-209735144.646988	-334880143.930862
-207732729.191575	-336310964.247581
-205722381.742299	-337729119.699520
-203704187.409359	-339134571.361251
-201678231.424897	-340527280.920181
-199644599.138245	-341907210.675783
-197603376.011214	-343274323.538771
-195554647.613394	-344628583.030261
-193498499.617494	-345969953.280871
-191435017.794701	-347298399.029807
-189364288.010066	-348613885.623893
-187286396.217925	-349916379.016582
-185201428.457339	-351205845.766921
-183109470.847570	-352482253.038484
-181010609.583576	-353745568.598276
-178904930.931543	-354995760.815597
-176792521.224442	-356232798.660873
-174673466.857615	-357456651.704464
-172547854.284387	-358667290.115422
-170415770.011717	-359864684.660239
-168277300.595865	-361048806.701544
-166132532.638100	-362219628.196782
-163981552.780429	-363377121.696857
-161824447.701363	-364521260.344751
-159661304.111711	-365652017.874101
-157492208.750397	-366769368.607767
-155317248.380321	-367873287.456351
-153136509.784237	-368963749.916702
-150950079.760670	-370040732.070389
-148758045.119862	-371104210.582148
-146560492.679744	-372154162.698299
-144357509.261947	-373190566.245143
-142149181.687837	-374213399.627326
-139935596.774582	-375222641.826189
-137716841.331257	-376218272.398081
-135493002.154971	-377200271.472654
-133264166.027029	-378168619.751138
-131030419.709128	-379123298.504583
-128791849.939580	-380064289.572089
-126548543.429571	-380991575.359003
-124300586.859445	-381905138.835106
-122048066.875025	-382804963.532766
-119791070.083968	-383691033.545080
-117529683.052142	-384563333.523992
-115263992.300042	-385421848.678386
-112994084.299238	-386266564.772170
-110720045.468850	-387097468.122328
-108441962.172058	-387914545.596967
-106159920.712645	-388717784.613332
-103874007.331565	-389507173.135813
-101584308.203552	-390282699.673929
-99290909.433752	-391044353.280299
-96993897.054394	-391792123.548592
-94693357.021485	-392526000.611463
-92389375.211544	-393245975.138475
-90082037.418364	-393952038.333999
-87771429.349802	-394644181.935108
-85457636.624611	-395322398.209450
-83140744.769287	-395986679.953107
-80820839.214967	-396637020.488442
-78498005.294341	-397273413.661936
-76172328.238606	-397895853.842001
-73843893.174447	-398504335.916792
-71512785.121048	-399098855.292001
-69179088.987140	-399679407.888640
-66842889.568072	-400245990.140812
-64504271.542917	-400798598.993469
-62163319.471612	-401337231.900166
-59820117.792122	-401861886.820796
-57474750.817640	-402372562.219321
-55127302.733812	-402869257.061489
-52777857.596001	-403351970.812545
-50426499.326575	-403820703.434930
-48073311.712223	-404275455.385976
-45718378.401309	-404716227.615584
-43361782.901250	-405143021.563905
-41003608.575927	-405555839.159006
-38643938.643121	-405954682.814526
-36282856.171988	-406339555.427338
-33920444.080553	-406710460.375186
-31556785.133242	-407067401.514333
-29191961.938435	-407410383.177190
-26826056.946058	-407739410.169950
-24459152.445195	-408054487.770202
-22091330.561735	-408355621.724560
-19722673.256046	-408642818.246267
-17353262.320676	-408916084.012808
-14983179.378081	-409175426.163513
-12612505.878392	-409420852.297158
-10241323.097196	-409652370.469561
-7869712.133350	-409869989.191175
-5497753.906833	-410073717.424681
-3125529.156609	-410263564.582572
-753118.438527	-410439540.524737
1619397.876748	-410601655.556050
3991939.605787	-410749920.423944
6364426.754412	-410884346.315993
8736779.519692	-411004944.857489
11108918.291906	-411111728.109019
13480763.656483	-411204708.564036
15852236.395913	-411283899.146442
18223257.491634	-411349313.208154
20593748.125893	-411400964.526682
22963629.683579	-411438867.302701
25332823.754029	-411463036.157625
27701252.132814	-411473486.131187
30068836.823495	-411470232.679004
32435500.039351	-411453291.670165
34801164.205094	-411422679.384796
37165751.958540	-411378412.511652
39529186.152275	-411320508.145685
41891389.855284	-411248983.785636
44252286.354557	-411163857.331611
46611799.156677	-411065147.082674
48969851.989374	-410952871.734433
51326368.803070	-410827050.376628
53681273.772381	-410687702.490732
56034491.297614	-410534847.947542
58385946.006226	-410368507.004783
60735562.754274	-410188700.304710
63083266.627827	-409995448.871714
65428982.944368	-409788774.109937
67772637.254166	-409568697.800882
70114155.341629	-409335242.101034
72453463.226632	-409088429.539483
74790487.165829	-408828283.015551
77125153.653935	-408554825.796424
79457389.424990	-408268081.514790
81787121.453608	-407968074.166477
84114276.956192	-407654828.108104
86438783.392139	-407328368.054728
88760568.465020	-406988719.077506
91079560.123736	-406635906.601351
93395686.563662	-406269956.402608
95708876.227762	-405890894.606719
98019057.807689	-405498747.685911
100326160.244865	-405093542.456874
102630112.731538	-404675306.078459
104930844.711823	-404244066.049370
107228285.882722	-403799850.205874
109522366.195126	-403342686.719507
111813015.854796	-402872604.094794
114100165.323329	-402389631.166973
116383745.319101	-401893797.099724
118663686.818193	-401385131.382908
120939921.055302	-400863663.830313
123212379.524631	-400329424.577402
125480993.980762	-399782444.079078
127745696.439511	-399222753.107445
130006419.178763	-398650382.749586
132263094.739300	-398065364.405342
134515655.925596	-397467729.785101
136764035.806611	-396857510.907597
139008167.716556	-396234740.097713
141247985.255650	-395599449.984293
143483422.290856	-394951673.497963
145714412.956603	-394291443.868961
147940891.655489	-393618794.624971
150162793.058976	-392933759.588966
152380052.108057	-392236372.877069
154592604.013923	-391526668.896404
156800384.258597	-390804682.342972
159003328.595571	-390070448.199529
161201373.050416	-389324001.733469
163394453.921381	-388565378.494722
165582507.779978	-387794614.313656
167765471.471553	-387011745.298993
169943282.115842	-386216807.835725
172115877.107511	-385409838.583047
174283194.116689	-384590874.472295
176445171.089480	-383759952.704896
178601746.248464	-382917110.750320
180752858.093188	-382062386.344048
182898445.400637	-381195817.485549
185038447.225703	-380317442.436260
187172802.901626	-379427299.717577
189301452.040438	-378525428.108864
191424334.533387	-377611866.645458
193541390.551345	-376686654.616688
195652560.545213	-375749831.563911
197757785.246307	-374801437.278545
199857005.666735	-373841511.800116
201950163.099764	-372870095.414322
204037199.120174	-371887228.651090
206118055.584596	-370892952.282661
208192674.631850	-369887307.321669
210260998.683262	-368870335.019237
212322970.442974	-367842076.863080
214378532.898243	-366802574.575622
216427629.319735	-365751870.112116
218470203.261794	-364690005.658773
220506198.562721	-363617023.630910
222535559.345024	-362532966.671097
224558230.015672	-361437877.647317
226574155.266333	-360331799.651138
228583280.073603	-359214775.995891
230585549.699224	-358086850.214860
232580909.690300	-356948066.059478
234569305.879495	-355798467.497538
236550684.385228	-354638098.711406
238524991.611856	-353467004.096251
240492174.249851	-352285228.258281
242452179.275965	-351092816.012986
244404953.953392	-349889812.383395
246350445.831917	-348676262.598341
248288602.748057	-347452212.090731
250219372.825199	-346217706.495835
252142704.473725	-344972791.649573
254058546.391130	-343717513.586821
255966847.562138	-342451918.539720
257867557.258802	-341176052.935996
259760625.040605	-339889963.397296
261646000.754545	-338593696.737518
263523634.535224	-337287299.961167
265393476.804921	-335970820.261711
267255478.273662	-334644305.019946
269109589.939285	-333307801.802374
270955763.087494	-331961358.359591
272793949.291909	-330605022.624677
274624100.414114	-329238842.711603
276446168.603691	-327862866.913646
278260106.298254	-326477143.701806
280065866.223475	-325081721.723240
281863401.393106	-323676649.799706
283652665.108991	-322261976.926005
285433610.961077	-320837752.268446
287206192.827421	-319404025.163308
288970364.874182	-317960845.115322
290726081.555625	-316508261.796151
292473297.614099	-315046325.042886
294211968.080031	-313575084.856550
295942048.271897	-312094591.400607
297663493.796203	-310604894.999487
299376260.547451	-309106046.137109
301080304.708106	-307598095.455423
302775582.748558	-306081093.752954
304462051.427079	-304555091.983361
306139667.789775	-303020141.253996
307808389.170535	-301476292.824478
309468173.190978	-299923598.105274
311118977.760393	-298362108.656287
312760761.075676	-296791876.185454
314393481.621266	-295212952.547354
316017098.169073	-293625389.741817
317631569.778409	-292029239.912550
319236855.795906	-290424555.345767
320832915.855444	-288811388.468827
322419709.878062	-287189791.848881
323997198.071877	-285559818.191530
325565340.931995	-283921520.339480
327124099.240416	-282274951.271223
328673434.065948	-280620164.099707
330213306.764102	-278957212.071029
331743678.976997	-277286148.563127
333264512.633262	-275607027.084481
334775769.947925	-273919901.272827
336277413.422311	-272224824.893869
337769405.843936	-270521851.840012
339251710.286391	-268811036.129087
340724290.109235	-267092431.903097
342187108.957876	-265366093.426964
343640130.763459	-263632075.087282
345083319.742746	-261890431.391082
346516640.397996	-260141216.964602
347940057.516845	-258384486.552063
349353536.172182	-256620295.014454
350757041.722026	-254848697.328325
352150539.809401	-253069748.584585
353533996.362207	-251283503.987305
354907377.593093	-249490018.852537
356270649.999327	-247689348.607127
357623780.362669	-245881548.787545
358966735.749235	-244066675.038720
360299483.509367	-242244783.112875
361621991.277502	-240415928.868380
362934226.972032	-238580168.268599
364236158.795178	-236737557.380755
365527755.232846	-234888152.374796
366808985.054498	-233032009.522265
368079817.313011	-231169185.195181
369340221.344543	-229299735.864925
